일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),일 미세먼지 농도(㎍/㎥),불쾌지수,열지수,체감온도
2018-01-01,-1.0769230769230762,-5.607495069033532,4.4601577909270205,0.0,1.963833992094861,51.20421052631583,32.96296296296296,37.55957454251012,22.791758286639677,-0.6915158939366728
2018-01-02,-0.4948616600790521,-5.86106719367589,4.953754940711459,0.0009881422924901,1.997821782178218,57.35851063829788,40.03703703703704,37.415888208897485,23.94713241304348,-0.10808422855810029
2018-01-03,-2.437154150197632,-6.161660079051382,2.1436758893280623,0.0059288537549407,2.577865612648222,47.91702127659576,23.185185185185187,36.317637539820026,20.096955782608685,-2.749178397412533
2018-01-04,-2.4779092702169625,-6.4956607495069045,1.4138067061143986,0.1215415019762845,1.7452569169960486,53.73789473684216,26.423076923076923,35.29011403120522,20.018996455496733,-1.9236977534596131
2018-01-05,-0.9921104536489148,-4.478063241106723,3.713241106719368,0.2128458498023715,2.107312252964428,56.42421052631581,29.642857142857142,36.87353584117097,22.96214068072252,-0.7500314612199868
2018-01-06,-1.503162055335966,-6.079841897233199,4.484387351778655,0.0138339920948616,2.1891089108910884,55.61052631578947,28.25925925925926,36.30257630497192,21.949876077803207,-1.3783442912494155
2018-01-07,-0.2454545454545449,-6.581027667984192,4.668181818181819,0.7663366336633664,1.2766336633663382,61.92526315789477,32.65384615384615,37.095390797129184,24.443104873684216,1.0431569172003974
2018-01-08,2.131274900398408,-0.356287425149701,4.920558882235532,2.4480158730158728,2.3393999999999964,77.41368421052634,28.25925925925926,38.58957526405955,29.1563087343678,2.386546843164836
2018-01-09,-1.9661999999999975,-4.423399999999998,1.0033999999999994,0.9200396825396824,3.8489959839357417,64.1042105263158,30.37037037037037,34.29266307724211,21.037052978947372,-3.1756115562928846
2018-01-10,-5.12355289421158,-8.8187624750499,-1.3762475049900196,2.262698412698413,3.415863453815262,64.3505263157895,21.88888888888889,29.683733971572636,14.785610016829494,-6.376510207049729
2018-01-11,-8.65956175298806,-11.814171656686634,-4.758083832335328,1.0119284294234592,3.091967871485942,60.903191489361696,21.48148148148148,25.355388615304726,7.782692229083637,-9.99574513905985
2018-01-12,-8.862000000000009,-13.871399999999994,-4.045399999999999,0.3079522862823062,2.310441767068274,56.99578947368424,18.444444444444443,25.97092491073682,7.380028021052617,-9.405576828595223
2018-01-13,-3.685828343313372,-8.64071856287425,2.0325349301397195,0.0278330019880715,1.5811623246492978,69.14468085106384,31.03846153846154,30.903720977958976,17.634557880239527,-2.9781237960443896
